,hs07,year,export_val,import_val,export_val_perc,import_val_perc,country
1603,68.0,2014,557916280.6899998,307600902.36,0.002351788644639773,0.0015004015290413471,thailand
1604,69.0,2014,752695603.15,685130778.6400001,0.003172843370279845,0.003341899389689244,thailand
1605,70.0,2014,759401233.8499999,687547938.39,0.003201109665208367,0.003353689700306059,thailand
1606,71.0,2014,8321557791.13,7848494689.739999,0.03507792440595102,0.03828302629417159,thailand
1607,72.0,2014,1481840868.2800002,11261418449.66,0.006246414825668864,0.05493042878420865,thailand
1608,73.0,2014,3706883493.2799997,5668743385.11,0.01562565354019929,0.027650735669194494,thailand
1609,74.0,2014,1340861820.5800002,3473421498.4300003,0.005652144798088843,0.016942495575484887,thailand
1610,75.0,2014,8188724.629999999,85896389.61,3.451799179457286e-05,0.0004189814572102326,thailand
1611,76.0,2014,1515685770.76,2962391619.86,0.006389081494641069,0.014449817545903304,thailand
1612,78.0,2014,35287819.900000006,236730212.66,0.0001487490094970461,0.0011547117395307605,thailand
1613,79.0,2014,59295332.72,202213745.43000004,0.0002499480567202109,0.0009863489037534232,thailand
1614,80.0,2014,382851449.97999996,340977513.75,0.0016138365625991216,0.0016632044284462578,thailand
1615,81.0,2014,106764983.04,100288379.22999999,0.0004500472265267066,0.000489182042013859,thailand
1616,82.0,2014,362791210.27000004,907556945.6300001,0.0015292764850541837,0.004426839513369452,thailand
1617,83.0,2014,787711710.9,609764985.22,0.003320447029531527,0.0029742835900696428,thailand
1618,84.0,2014,20210861496.390003,13783456031.84,0.08519499468058664,0.0672323076654804,thailand
1619,85.0,2014,57554497627.49,42960240744.87,0.24260990161620116,0.2095494857363894,thailand
1620,86.0,2014,44863229.510000005,104605805.94,0.0001891123047941862,0.0005102413873782838,thailand
1621,87.0,2014,26837166143.500004,8213566694.679999,0.11312690590878031,0.04006375772317469,thailand
1622,88.0,2014,459623980.14,2946493077.5,0.0019374563795853815,0.014372268367459884,thailand
1623,89.0,2014,759307237.5600002,414399187.5,0.0032007134419485147,0.0020213372905870425,thailand
1624,90.0,2014,5176383707.929999,5258720428.53,0.021820048716901155,0.02565074455644188,thailand
1625,91.0,2014,850532216.44,588467203.74,0.0035852547734403174,0.0028703982514616897,thailand
1626,92.0,2014,26064981.990000002,42852621.28,0.00010987191230736375,0.00020902454446213858,thailand
1627,93.0,2014,8142008.38,114169611.37,3.432106843873483e-05,0.0005568912774811158,thailand
1628,94.0,2014,1517794131.05,1016671919.41,0.006397968881441646,0.004959075512174207,thailand
1629,95.0,2014,1027646288.82,292311839.7,0.004331845039123268,0.0014258252426368764,thailand
1630,96.0,2014,367712834.01,335076464.8200001,0.0015500226421847959,0.0016344205634784058,thailand
1631,97.0,2014,104738704.24000001,9505163.610000001,0.00044150583844098745,4.636384973130276e-05,thailand
1632,1.0,2015,199896607.91,98255283.17999999,0.0008584197157346816,0.0005166127695894251,thailand
1633,2.0,2015,756898163.1999999,285234629.96000004,0.00325036183899018,0.0014997244666884737,thailand
1634,3.0,2015,1787378856.75,2329526228.2899995,0.0076755742189097914,0.012248328615809953,thailand
1635,4.0,2015,319172646.22999996,678387920.54,0.0013706290222313291,0.003566870412903331,thailand
1636,5.0,2015,52943155.67,91272208.98,0.00022735477662932794,0.00047989672556661607,thailand
1637,6.0,2015,149776977.92,23474903.6,0.0006431900578701825,0.0001234278155040657,thailand
1638,7.0,2015,1926146777.83,643618795.1800001,0.008271487879536882,0.0033840591322567173,thailand
1639,8.0,2015,1803677941.48,928291569.48,0.007745567681164847,0.004880829439135887,thailand
1640,9.0,2015,89239798.63,276667802.71999997,0.0003832241245768162,0.0014546812669356138,thailand
1641,10.0,2015,4590273692.349999,1042181094.37,0.019712097565485268,0.005479644902044481,thailand
1642,11.0,2015,1369729959.33,271440595.41,0.00588205680233814,0.0014271973296017804,thailand
1643,12.0,2015,282159497.67,1313246493.5500002,0.0012116827709791524,0.006904869501455615,thailand
1644,13.0,2015,35126191.010000005,101090881.09,0.00015084305440151444,0.0005315219535265722,thailand
1645,14.0,2015,11544422.120000001,34838582.17,4.957542630755075e-05,0.00018317647500379905,thailand
1646,15.0,2015,322442747.65000004,297782092.06,0.001384671879490037,0.0015656972972275117,thailand
1647,16.0,2015,6078943206.4800005,203247102.67,0.026104918706891106,0.0010686453208731666,thailand
1648,17.0,2015,2966159435.7200003,157706424.84999996,0.012737633550944963,0.0008291986984002608,thailand
1649,18.0,2015,111897022.92,201290477.5,0.0004805214636247879,0.0010583576547507222,thailand
1650,19.0,2015,1305516384.48,523042570.82000005,0.005606303255315159,0.0027500859229063323,thailand
1651,20.0,2015,1996545453.92,282270061.81,0.008573802221681618,0.0014841371749618557,thailand
1652,21.0,2015,1999001694.1799998,734906555.96,0.008584350099846285,0.0038640376270494764,thailand
1653,22.0,2015,1520673243.66,423480990.21000004,0.006530255351484886,0.0022266048210361523,thailand
1654,23.0,2015,1557436073.31,1753364880.8799999,0.0066881266535930425,0.009218951469030302,thailand
1655,24.0,2015,102034914.09,209022906.07999998,0.0004381704265216236,0.0010990137010729146,thailand
1656,25.0,2015,1096637418.16,260386417.92999998,0.0047093104310442346,0.0013690759842791677,thailand
1657,26.0,2015,122065175.51,316948938.61999995,0.0005241867501302224,0.0016664739411410743,thailand
1658,27.0,2015,7858782683.23,27536617182.980003,0.03374811642624904,0.14478374706795136,thailand
1659,28.0,2015,568991008.56,1673192758.4599998,0.0024434286550954055,0.008797417472416781,thailand
1660,29.0,2015,4257549002.740001,4041665509.6499996,0.018283271751684968,0.02125052155077756,thailand
1661,30.0,2015,536816428.83,1958404746.92,0.0023052607598295465,0.010297022893211294,thailand
1662,31.0,2015,149735940.3,1556867641.68,0.000643013829256485,0.008185796002226348,thailand
1663,32.0,2015,642910994.46,1322284321.23,0.002760864623353351,0.006952389156762934,thailand
1664,33.0,2015,1929854161.94,1275178135.23,0.008287408567972268,0.006704711307525325,thailand
1665,34.0,2015,716987202.38,666256960.8199999,0.0030789714587330648,0.0035030874946123517,thailand
1666,35.0,2015,757017439.93,350213261.78,0.003250874051266971,0.0018413731787192045,thailand
1667,36.0,2015,58823165.02,65472651.220000006,0.00025260540998183,0.00034424619811193613,thailand
1668,37.0,2015,12560377.260000002,158749040.84,5.393826133309878e-05,0.000834680629923733,thailand
1669,38.0,2015,997603999.4499999,2541768311.9100003,0.0042840293818753195,0.013364268309775211,thailand
1670,39.0,2015,12092058918.220003,7434032816.900002,0.05192715318060265,0.039087122427011935,thailand
1671,40.0,2015,12915499387.25,1990957149.9399998,0.055463268879311314,0.01046817895257703,thailand
1672,41.0,2015,744413478.8999999,796980710.44,0.003196748627340943,0.00419041499657053,thailand
1673,42.0,2015,519609405.14,456469965.13,0.0022313683184367436,0.0024000563154266985,thailand
1674,43.0,2015,7497953.0600000005,7918553.31,3.2198599074052625e-05,4.163466456176581e-05,thailand
1675,44.0,2015,2301760021.86,535382683.65999997,0.009884490809089267,0.0028149685395452715,thailand
1676,45.0,2015,400647.77999999997,1514056.54,1.7205092022981052e-06,7.960701115801135e-06,thailand
1677,46.0,2015,22883801.47,11351212.799999999,9.827033363993159e-05,5.9683116195024066e-05,thailand
1678,47.0,2015,172007910.92999998,688188839.89,0.0007386567663575668,0.0036184022992920796,thailand
1679,48.0,2015,1635442872.8700001,1639174905.0800002,0.007023112701649528,0.008618556276546696,thailand
1680,49.0,2015,106206710.86999997,177590930.65,0.0004560854509106457,0.0009337486959249334,thailand
1681,50.0,2015,11513187.68,9679589.07,4.944129567178726e-05,5.089394845852022e-05,thailand
1682,51.0,2015,56157316.71000001,92945381.69999999,0.00024115740807530291,0.0004886940376795652,thailand
1683,52.0,2015,618120821.97,838849736.4200002,0.0026544077252379982,0.0044105565784935494,thailand
1684,53.0,2015,24412969.97,15809110.74,0.00010483707032848728,8.3122130635717e-05,thailand
1685,54.0,2015,847723102.26,783157028.1199999,0.0036403930615540358,0.004117731975585524,thailand
1686,55.0,2015,1254347640.67,364676681.6700001,0.00538656836848978,0.00191741985188811,thailand
1687,56.0,2015,476534685.91,256821399.17,0.002046391751683717,0.0013503316058026652,thailand
1688,57.0,2015,176599687.15,47819431.35,0.0007583753162554439,0.0002514279952219755,thailand
1689,58.0,2015,190050961.28,158081511.93,0.0008161393725627056,0.0008311708546952159,thailand
1690,59.0,2015,185937320.76,470750960.27,0.0007984740896810524,0.0024751438243421505,thailand
1691,60.0,2015,347184305.03,389614571.54999995,0.0014909200088356596,0.0020485398481026773,thailand
1692,61.0,2015,2181936688.39,385448261.1999999,0.009369931242865863,0.0020266339611190783,thailand
1693,62.0,2015,1084436742.4999998,483546044.86999995,0.004656916842972225,0.0025424186199399356,thailand
1694,63.0,2015,371722821.58000004,359316260.80999994,0.0015962962161742338,0.0018892354960242488,thailand
1695,64.0,2015,815923729.8299999,377314247.83,0.0035038364259647415,0.001983866437185989,thailand
1696,65.0,2015,76154670.34,28214206.46,0.00032703241515015654,0.00014834641832303406,thailand
1697,66.0,2015,4999961.49,33551737.400000002,2.147142748346477e-05,0.00017641042213472862,thailand
1698,67.0,2015,45555595.730000004,26055287.43,0.00019563024078066098,0.00013699511889861144,thailand
1699,68.0,2015,513018744.9,280107599.38,0.002203065923769437,0.0014727672448274242,thailand
1700,69.0,2015,717980167.7500001,693493455.95,0.0030832355683623473,0.0036462932411902857,thailand
1701,70.0,2015,665087479.05,731886910.89,0.0028560975129795388,0.0038481607484501653,thailand
1702,71.0,2015,10514974135.68,8680786984.019997,0.04515464871005652,0.04564238441829917,thailand
1703,72.0,2015,1088060863.8700001,9189759857.91,0.004672479974676913,0.04831849380922631,thailand
1704,73.0,2015,4033486487.66,5827785703.110001,0.01732107593199217,0.030641695949741532,thailand
1705,74.0,2015,1178304589.61,3065653376.34,0.005060015282086668,0.016118783948246312,thailand
1706,75.0,2015,9271428.46,81006650.75,3.9814467420432365e-05,0.0004259218318312193,thailand
1707,76.0,2015,1395824817.14,2854391667.5,0.0059941164348531785,0.015007998930080054,thailand
1708,78.0,2015,41356632.54999999,203698870.7,0.00017759855521559697,0.0010710206550601608,thailand
1709,79.0,2015,37180960.47,203431668.67000002,0.00015966688905381452,0.001069615743524714,thailand
1710,80.0,2015,188947411.61,114825453.97999999,0.0008114003787202138,0.0006037364493805216,thailand
1711,81.0,2015,96030117.32,94550280.07000001,0.00041238391623392163,0.0004971323726474301,thailand
1712,82.0,2015,429258658.04999995,860160108.2800001,0.0018433734272561317,0.004522603583715718,thailand
1713,83.0,2015,800689609.19,601641121.2099999,0.0034384162587793917,0.0031633462941405687,thailand
1714,84.0,2015,20864012011.770004,13122129802.199999,0.08959671425886473,0.06899435430466873,thailand
1715,85.0,2015,61167684436.51998,47029307479.46999,0.2626735232535152,0.24727363254688717,thailand
1716,86.0,2015,34276379.97,185534301.96,0.0001471936950701473,0.0009755138501184087,thailand
1717,87.0,2015,27578586202.809998,8069310505.070001,0.11843123490739463,0.04242732516545027,thailand
1718,88.0,2015,364867276.45,3427389724.2000003,0.0015668563214044809,0.018020743929235486,thailand
1719,89.0,2015,1082943774.7800002,1400666476.4299998,0.004650505563965529,0.00736451175184088,thailand
1720,90.0,2015,5976483031.830001,5345709020.69,0.025664922076048938,0.028107003035537276,thailand
1721,91.0,2015,919343034.3400002,539056560.51,0.0039479518659772265,0.002834285278891816,thailand
1722,92.0,2015,26904943.67,43019328.169999994,0.00011553839926817307,0.00022618971268003907,thailand
1723,93.0,2015,14120041.79,204613832.93,6.0635957689641536e-05,0.0010758314006649962,thailand
1724,94.0,2015,1379986469.7199998,1195938761.51,0.005926101525385054,0.006288081575330392,thailand
1725,95.0,2015,1016002229.8699999,311744081.02,0.004363037244451298,0.001639107515509502,thailand
1726,96.0,2015,388285081.93999994,337730663.22,0.0016674198384247724,0.001775741391755232,thailand
1727,97.0,2015,14806191.55,7165560.33,6.358250334686355e-05,3.767553100386287e-05,thailand
1728,1.0,2016,207176259.21000004,92096737.28,0.0008648325072827299,0.0004943103424325218,thailand
1729,2.0,2016,771164466.59,164549167.01999998,0.0032191338028377107,0.0008831838944451519,thailand
1730,3.0,2016,1964086338.37,2871765603.3900003,0.008198843434133666,0.015413612693811692,thailand
1731,4.0,2016,286558784.62,519859707.69000006,0.001196205362196463,0.0027902403246256955,thailand
1732,5.0,2016,50997393.269999996,110789001.13,0.00021288251682289607,0.0005946372336712528,thailand
1733,6.0,2016,147180383.2,33023045.349999998,0.0006143869008498106,0.00017724442078219076,thailand
1734,7.0,2016,1488055694.48,796689550.56,0.006211710464030644,0.004276067710764025,thailand
1735,8.0,2016,1909923348.9399998,1206482218.27,0.007972746514876162,0.006475545780070789,thailand
1736,9.0,2016,91024949.06,341555337.25,0.00037997275952863054,0.0018332281978936892,thailand
1737,10.0,2016,4830578598.9800005,1054530534.38,0.020164672425847734,0.005659976291778226,thailand
1738,11.0,2016,1320173541.6399999,254032530.18,0.005510906502600532,0.0013634674874583757,thailand
1739,12.0,2016,307402898.34,1289810064.1999998,0.0012832166211085257,0.006922790897241379,thailand
1740,13.0,2016,23738146.27,103532039.9,9.909205154688573e-05,0.000555686983135072,thailand
1741,14.0,2016,16611834.2,27484895.54,6.934411441027485e-05,0.00014751953790495334,thailand
1742,15.0,2016,325183205.90999997,334927442.03000003,0.0013574383878044607,0.0017976543301046017,thailand
1743,16.0,2016,5950694325.66,249224880.01000002,0.02484046151502887,0.001337663411526746,thailand
1744,17.0,2016,2770746704.31,167067633.71,0.011566150622040559,0.0008967012477054954,thailand
1745,18.0,2016,59099697.660000004,176279910.05,0.0002467046171305811,0.0009461462509346958,thailand
1746,19.0,2016,1328147493.74,497293718.33000004,0.005544192811629818,0.0026691220064603395,thailand
1747,20.0,2016,2158864667.5499997,318346629.11,0.009011922265807779,0.0017086602185393195,thailand
1748,21.0,2016,2007001229.73,802585293.5799999,0.008377986513732448,0.00430771190183075,thailand
1749,22.0,2016,1789180899.5099998,433943803.67999995,0.007468721605486521,0.002329104336686571,thailand
1750,23.0,2016,1539898601.8700001,1828143731.4100003,0.006428122478389266,0.009812186409402682,thailand
1751,24.0,2016,104930598.26,243534578.19,0.00043802022842727553,0.0013071218839519202,thailand
1752,25.0,2016,986439553.7400001,251433380.82999995,0.004117773898403527,0.0013495170865736443,thailand
1753,26.0,2016,104242519.57000001,284877829.43999994,0.00043514792625834155,0.0015290233028971848,thailand
1754,27.0,2016,5775877443.240001,24582070304.840004,0.024110709354645522,0.13193921900992872,thailand
1755,28.0,2016,604645257.46,1634245542.0799997,0.0025240192868609497,0.008771477659065956,thailand
1756,29.0,2016,3818366740.270001,3665107966.089999,0.0159393151237731,0.019671715060458988,thailand
1757,30.0,2016,565643333.74,2101439411.0700002,0.0023612104225237116,0.01127904489959374,thailand
1758,31.0,2016,186258647.04000002,1344571030.9099998,0.0007775144378845753,0.007216709151088515,thailand
1759,32.0,2016,669296152.23,1349629206.48,0.0027938967121760618,0.007243857870705899,thailand
1760,33.0,2016,2006772903.54,1341309017.4,0.008377033393369482,0.007199200962820724,thailand
1761,34.0,2016,712926063.2399999,685503554.55,0.002976024555758051,0.0036792996885233555,thailand
1762,35.0,2016,728225531.0099999,374367746.25,0.003039890353519215,0.002009342071282212,thailand
1763,36.0,2016,63904241.050000004,67720051.01,0.00026676060869142214,0.0003634734800922249,thailand
1764,37.0,2016,17108939.3,152667296.37,7.141922017603859e-05,0.0008194103914611772,thailand
1765,38.0,2016,1031660104.22,2756871440.72,0.004306541676147223,0.014796941847805086,thailand
